Date,Adj Close,Close,High,Low,Open,Volume
2021-06-28,400.5558776855469,427.4700012207031,427.6499938964844,425.8900146484375,427.1700134277344,53159600
2021-06-29,400.77142333984375,427.70001220703125,428.55999755859375,427.1300048828125,427.8800048828125,35970500
2021-06-30,401.1087951660156,428.05999755859375,428.7799987792969,427.17999267578125,427.2099914550781,64827900
2021-07-01,403.3294677734375,430.42999267578125,430.6000061035156,428.79998779296875,428.8699951171875,53441000
2021-07-02,406.41229248046875,433.7200012207031,434.1000061035156,430.5199890136719,431.6700134277344,57697700
2021-07-06,405.6720886230469,432.92999267578125,434.010009765625,430.010009765625,433.7799987792969,68710400
2021-07-07,407.1057434082031,434.4599914550781,434.760009765625,431.510009765625,433.6600036621094,63549500
2021-07-08,403.7886657714844,430.9200134277344,431.7300109863281,427.5199890136719,428.7799987792969,97595200
2021-07-09,408.0990295410156,435.5199890136719,435.8399963378906,430.7099914550781,432.5299987792969,76238600
2021-07-12,409.560791015625,437.0799865722656,437.3500061035156,434.9700012207031,435.42999267578125,52889600
2021-07-13,408.1645812988281,435.5899963378906,437.8399963378906,435.30999755859375,436.239990234375,52911300
2021-07-14,408.7737121582031,436.239990234375,437.9200134277344,434.9100036621094,437.3999938964844,64130400
2021-07-15,407.3775634765625,434.75,435.5299987792969,432.7200012207031,434.80999755859375,55126400
2021-07-16,404.18218994140625,431.3399963378906,436.05999755859375,430.9200134277344,436.010009765625,75874700
2021-07-19,398.21331787109375,424.9700012207031,431.4100036621094,421.9700012207031,426.19000244140625,147987000
2021-07-20,403.91986083984375,431.05999755859375,432.4200134277344,424.8299865722656,425.67999267578125,99608200
2021-07-21,407.19012451171875,434.54998779296875,434.70001220703125,431.010009765625,432.3399963378906,64724400
2021-07-22,408.0428161621094,435.4599914550781,435.7200012207031,433.69000244140625,434.739990234375,47878500
2021-07-23,412.2407531738281,439.94000244140625,440.29998779296875,436.7900085449219,437.5199890136719,63766600
2021-07-26,413.2526550292969,441.0199890136719,441.0299987792969,439.260009765625,439.30999755859375,43719200
2021-07-27,411.3692932128906,439.010009765625,439.94000244140625,435.989990234375,439.9100036621094,67397100
2021-07-28,411.2006530761719,438.8299865722656,440.29998779296875,437.30999755859375,439.67999267578125,52472400
2021-07-29,412.9060974121094,440.6499938964844,441.79998779296875,439.80999755859375,439.82000732421875,47435300
2021-07-30,410.9007873535156,438.510009765625,440.05999755859375,437.7699890136719,437.9100036621094,68951200
2021-08-02,410.0386657714844,437.5899963378906,440.92999267578125,437.2099914550781,440.3399963378906,58783300
2021-08-03,413.3746032714844,441.1499938964844,441.2799987792969,436.1000061035156,438.44000244140625,58053900
2021-08-04,411.34124755859375,438.9800109863281,441.1199951171875,438.7300109863281,439.7799987792969,46732200
2021-08-05,413.9461669921875,441.760009765625,441.8500061035156,439.8800048828125,440.2200012207031,38969700
2021-08-06,414.6301574707031,442.489990234375,442.94000244140625,441.79998779296875,442.1000061035156,46930000
2021-08-09,414.2928771972656,442.1300048828125,442.79998779296875,441.30999755859375,442.4599914550781,41222600
2021-08-10,414.8082275390625,442.67999267578125,443.44000244140625,441.8800048828125,442.6099853515625,43339300
2021-08-11,415.83892822265625,443.7799987792969,443.8800048828125,442.6199951171875,443.82000732421875,44034300
2021-08-12,417.08526611328125,445.1099853515625,445.260009765625,442.6600036621094,443.6199951171875,38909400
2021-08-13,417.84423828125,445.9200134277344,445.94000244140625,445.07000732421875,445.5899963378906,39470300
2021-08-16,418.828125,446.9700012207031,447.1099853515625,442.8699951171875,444.5299987792969,73740000
2021-08-17,416.0826110839844,444.0400085449219,444.9599914550781,440.8500061035156,444.239990234375,92673900
2021-08-18,411.5286865234375,439.17999267578125,444.6300048828125,438.9200134277344,442.9599914550781,89351900
2021-08-19,412.165771484375,439.8599853515625,441.1400146484375,436.1199951171875,436.2699890136719,92812200
2021-08-20,415.4454040527344,443.3599853515625,443.7099914550781,439.7099914550781,440.2300109863281,72008700
2021-08-23,419.0998229980469,447.260009765625,448.2300109863281,443.44000244140625,445.1600036621094,54973000
2021-08-24,419.7652282714844,447.9700012207031,448.5400085449219,447.4200134277344,447.9700012207031,38744700
2021-08-25,420.6459655761719,448.9100036621094,449.4599914550781,447.7699890136719,448.1700134277344,40529700
2021-08-26,418.16278076171875,446.260009765625,448.8599853515625,446.1600036621094,448.6099853515625,57829600
2021-08-27,421.901611328125,450.25,450.6499938964844,447.05999755859375,447.1199951171875,77235100
2021-08-30,423.7569580078125,452.2300109863281,453.07000732421875,450.7099914550781,450.9700012207031,48357400
2021-08-31,423.12908935546875,451.55999755859375,452.489990234375,450.9200134277344,452.1300048828125,59300200
2021-09-01,423.35406494140625,451.79998779296875,453.1099853515625,451.54998779296875,452.55999755859375,48721400
2021-09-02,424.65655517578125,453.19000244140625,454.04998779296875,451.9100036621094,453.32000732421875,42501000
2021-09-03,424.5533752441406,453.0799865722656,453.6300048828125,451.54998779296875,451.9800109863281,47170500
2021-09-07,423.03546142578125,451.4599914550781,452.80999755859375,450.739990234375,452.7099914550781,51671500
2021-09-08,422.52001953125,450.9100036621094,451.6700134277344,448.8599853515625,450.8900146484375,56181900
2021-09-09,420.71160888671875,448.9800109863281,452.57000732421875,448.7200012207031,450.70001220703125,57970400
2021-09-10,417.3945007324219,445.44000244140625,451.489990234375,445.30999755859375,451.0400085449219,89948200
2021-09-13,418.4627380371094,446.5799865722656,448.9200134277344,444.1099853515625,448.6400146484375,83738600
2021-09-14,416.20440673828125,444.1700134277344,448.3399963378906,443.2200012207031,448.1199951171875,78197100
2021-09-15,419.6808776855469,447.8800048828125,448.4100036621094,443.44000244140625,444.6199951171875,78792200
2021-09-16,419.0155029296875,447.1700134277344,448.3599853515625,444.0199890136719,447.32000732421875,77786700
2021-09-17,414.93389892578125,441.3999938964844,445.3699951171875,441.0199890136719,444.9200134277344,118425000
2021-09-20,408.01519775390625,434.0400085449219,436.55999755859375,428.8599853515625,434.8800048828125,166445500
2021-09-21,407.6297607421875,433.6300048828125,437.9100036621094,433.07000732421875,436.5299987792969,92526100
2021-09-22,411.60614013671875,437.8599853515625,440.0299987792969,433.75,436.04998779296875,102350100
2021-09-23,416.607177734375,443.17999267578125,444.8900146484375,439.6000061035156,439.8500061035156,76396000
2021-09-24,417.2933654785156,443.9100036621094,444.6700134277344,441.2099914550781,441.44000244140625,62094800
2021-09-27,416.0995178222656,442.6400146484375,444.04998779296875,441.8999938964844,442.80999755859375,61371100
2021-09-28,407.71429443359375,433.7200012207031,440.0400085449219,432.94000244140625,439.69000244140625,130436300
2021-09-29,408.400634765625,434.45001220703125,437.0400085449219,433.8500061035156,435.19000244140625,82329200
2021-09-30,403.40899658203125,429.1400146484375,436.7699890136719,428.7799987792969,436.0199890136719,140506000
2021-10-01,408.2031555175781,434.239990234375,436.0299987792969,427.2300109863281,430.9800109863281,129240100
2021-10-04,402.93896484375,428.6400146484375,433.9599914550781,426.3599853515625,433.0,128570000
2021-10-05,407.13153076171875,433.1000061035156,435.489990234375,429.3900146484375,430.239990234375,90682500
2021-10-06,408.8235778808594,434.8999938964844,435.1199951171875,427.5400085449219,429.2699890136719,113032200
2021-10-07,412.35821533203125,438.6600036621094,441.67999267578125,438.20001220703125,438.3900146484375,72437500
2021-10-08,411.60614013671875,437.8599853515625,439.8900146484375,437.19000244140625,439.4800109863281,74557400
2021-10-11,408.6262512207031,434.69000244140625,440.260009765625,434.6199951171875,437.1600036621094,65233300
2021-10-12,407.620361328125,433.6199951171875,436.1000061035156,432.7799987792969,435.6700134277344,71181200
2021-10-13,409.0868835449219,435.17999267578125,436.04998779296875,431.5400085449219,434.7099914550781,72974000
2021-10-14,415.96795654296875,442.5,442.6600036621094,438.5799865722656,439.0799865722656,70236800
2021-10-15,419.13592529296875,445.8699951171875,446.260009765625,444.0899963378906,444.75,66260200
2021-10-18,420.3768005371094,447.19000244140625,447.54998779296875,443.2699890136719,443.9700012207031,62213200
2021-10-19,423.61981201171875,450.6400146484375,450.7099914550781,448.2699890136719,448.9200134277344,46996800
2021-10-20,425.28375244140625,452.4100036621094,452.7300109863281,451.010009765625,451.1300048828125,49571600
2021-10-21,426.3929748535156,453.5899963378906,453.8299865722656,451.30999755859375,451.7699890136719,41305400
2021-10-22,425.9511413574219,453.1199951171875,454.6700134277344,451.04998779296875,453.1300048828125,58845100
2021-10-25,428.2353820800781,455.54998779296875,455.8999938964844,452.3900146484375,454.2799987792969,45214500
2021-10-26,428.620849609375,455.9599914550781,458.489990234375,455.55999755859375,457.20001220703125,56075100
2021-10-27,426.72198486328125,453.94000244140625,457.1600036621094,453.8599853515625,456.45001220703125,72438000
2021-10-28,430.8393249511719,458.32000732421875,458.3999938964844,455.45001220703125,455.4599914550781,51437900
2021-10-29,431.713623046875,459.25,459.55999755859375,455.55999755859375,455.8699951171875,70162400
2021-11-01,432.45623779296875,460.0400085449219,460.70001220703125,458.20001220703125,460.29998779296875,48433600
2021-11-02,434.20477294921875,461.8999938964844,462.2300109863281,460.0799865722656,460.2200012207031,48908400
2021-11-03,436.85565185546875,464.7200012207031,465.1499938964844,460.8299865722656,461.29998779296875,52509800
2021-11-04,438.914306640625,466.9100036621094,467.0,464.989990234375,465.3599853515625,52847100
2021-11-05,440.43719482421875,468.5299987792969,470.6499938964844,466.9200134277344,469.2799987792969,66390600
2021-11-08,440.8132019042969,468.92999267578125,470.2300109863281,468.20001220703125,469.70001220703125,50405200
2021-11-09,439.356201171875,467.3800048828125,469.57000732421875,465.8800048828125,469.32000732421875,51149100
2021-11-10,435.8216247558594,463.6199951171875,467.3800048828125,462.0400085449219,465.5799865722656,69429700
2021-11-11,435.9625549316406,463.7699890136719,465.2900085449219,463.75,465.2099914550781,34848500
2021-11-12,439.2527160644531,467.2699890136719,467.8599853515625,464.1099853515625,465.1199951171875,53466700
2021-11-15,439.4031066894531,467.42999267578125,468.80999755859375,466.2300109863281,468.6400146484375,46980500
2021-11-16,441.1421813964844,469.2799987792969,470.489990234375,467.07000732421875,467.1499938964844,48857500
2021-11-17,440.070556640625,468.1400146484375,469.19000244140625,467.4800109863281,469.0,47858300
2021-11-18,441.56524658203125,469.7300109863281,470.010009765625,466.3399963378906,469.239990234375,50625600
2021-11-19,440.775634765625,468.8900146484375,470.94000244140625,468.5,469.6099853515625,57315600
2021-11-22,439.53472900390625,467.57000732421875,473.5400085449219,467.3500061035156,470.8900146484375,72762000
2021-11-23,440.1175537109375,468.19000244140625,469.1000061035156,464.45001220703125,467.2200012207031,73206500
2021-11-24,441.2926940917969,469.44000244140625,469.57000732421875,465.19000244140625,466.05999755859375,61858800
2021-11-26,431.4504089355469,458.9700012207031,463.8999938964844,457.7699890136719,462.3399963378906,112669600
2021-11-29,436.7428894042969,464.6000061035156,466.55999755859375,461.7300109863281,464.07000732421875,86268800
2021-11-30,428.24481201171875,455.55999755859375,464.0299987792969,455.29998779296875,462.0,148559600
2021-12-01,423.48828125,450.5,464.6700134277344,450.2900085449219,461.6400146484375,131939200
2021-12-02,429.97454833984375,457.3999938964844,459.07000732421875,450.30999755859375,450.7300109863281,127637800
2021-12-03,426.2331848144531,453.4200134277344,460.29998779296875,448.9200134277344,459.1700134277344,137331600
2021-12-06,431.2812194824219,458.7900085449219,460.7900085449219,453.55999755859375,456.1300048828125,98977500
2021-12-07,440.2021484375,468.2799987792969,468.8800048828125,458.6499938964844,464.4100036621094,95484700
2021-12-08,441.36785888671875,469.5199890136719,470.0,466.8299865722656,468.70001220703125,72238800
2021-12-09,438.38787841796875,466.3500061035156,469.6300048828125,466.1400146484375,468.1499938964844,61272600
2021-12-10,442.51470947265625,470.739990234375,470.8999938964844,466.510009765625,469.2300109863281,77159800
2021-12-13,438.5946960449219,466.57000732421875,470.55999755859375,466.2699890136719,470.19000244140625,87724700
2021-12-14,435.57720947265625,463.3599853515625,465.739990234375,460.25,463.0899963378906,97264100
2021-12-15,442.3830871582031,470.6000061035156,470.8599853515625,460.739990234375,463.4200134277344,116899300
2021-12-16,438.4819030761719,466.45001220703125,472.8699951171875,464.79998779296875,472.57000732421875,116568600
2021-12-17,433.815185546875,459.8699951171875,464.739990234375,458.05999755859375,461.54998779296875,135511600
2021-12-20,429.2022705078125,454.9800109863281,455.3999938964844,451.1400146484375,454.4800109863281,107134800
2021-12-21,436.8244934082031,463.05999755859375,463.2099914550781,456.30999755859375,458.6099853515625,69806300
2021-12-22,441.1921081542969,467.69000244140625,467.80999755859375,462.5799865722656,462.7900085449219,58890200
2021-12-23,443.9372253417969,470.6000061035156,472.19000244140625,468.6400146484375,468.75,56439700
2021-12-27,450.21990966796875,477.260009765625,477.30999755859375,472.010009765625,472.05999755859375,56808600
2021-12-28,449.8520812988281,476.8699951171875,478.80999755859375,476.05999755859375,477.7200012207031,47274600
2021-12-29,450.427490234375,477.4800109863281,478.55999755859375,475.9200134277344,476.9800109863281,54503000
2021-12-30,449.18231201171875,476.1600036621094,479.0,475.6700134277344,477.92999267578125,55329000
2021-12-31,448.0502014160156,474.9599914550781,476.8599853515625,474.6700134277344,475.6400146484375,65237400
2022-01-03,450.6444396972656,477.7099914550781,477.8500061035156,473.8500061035156,476.29998779296875,72668200
2022-01-04,450.4934997558594,477.54998779296875,479.9800109863281,475.5799865722656,479.2200012207031,71178700
2022-01-05,441.8429870605469,468.3800048828125,477.9800109863281,468.2799987792969,477.1600036621094,104538900
2022-01-06,441.4280090332031,467.94000244140625,470.82000732421875,465.42999267578125,467.8900146484375,86858900
2022-01-07,439.68280029296875,466.0899963378906,469.20001220703125,464.6499938964844,467.95001220703125,85111600
2022-01-10,439.13568115234375,465.510009765625,465.739990234375,456.6000061035156,462.70001220703125,119362000
2022-01-11,443.1354064941406,469.75,469.8500061035156,462.04998779296875,465.2300109863281,74303100
2022-01-12,444.33349609375,471.0199890136719,473.20001220703125,468.94000244140625,471.5899963378906,67605400
2022-01-13,438.2111511230469,464.5299987792969,472.8800048828125,463.44000244140625,472.19000244140625,91173100
2022-01-14,438.3904113769531,464.7200012207031,465.0899963378906,459.8999938964844,461.19000244140625,95890900
2022-01-18,430.626708984375,456.489990234375,459.9599914550781,455.30999755859375,459.739990234375,109709100
2022-01-19,426.1552734375,451.75,459.6099853515625,451.4599914550781,458.1300048828125,109357600
2022-01-20,421.43853759765625,446.75,458.739990234375,444.5,453.75,122379700
2022-01-21,413.16546630859375,437.9800109863281,448.05999755859375,437.95001220703125,445.55999755859375,202271200
2022-01-24,414.9200439453125,439.8399963378906,440.3800048828125,420.760009765625,432.0299987792969,251783900
2022-01-25,409.8542785644531,434.4700012207031,439.7200012207031,427.1499938964844,433.05999755859375,167997300
2022-01-26,408.8260498046875,433.3800048828125,444.0400085449219,428.8599853515625,440.7200012207031,186391100
2022-01-27,406.80731201171875,431.239990234375,441.5899963378906,429.45001220703125,438.260009765625,149878300
2022-01-28,416.9105224609375,441.95001220703125,442.0,427.82000732421875,432.67999267578125,164457400
2022-01-31,424.4195556640625,449.9100036621094,450.2799987792969,439.80999755859375,441.239990234375,152251400
2022-02-01,427.2872619628906,452.95001220703125,453.6300048828125,446.94000244140625,450.67999267578125,123155400
2022-02-02,431.4380187988281,457.3500061035156,458.1199951171875,453.04998779296875,455.5,117361000
2022-02-03,421.29705810546875,446.6000061035156,452.9700012207031,445.7099914550781,450.95001220703125,118024400
2022-02-04,423.2781066894531,448.70001220703125,452.7799987792969,443.8299865722656,446.3500061035156,118454400
2022-02-07,421.91961669921875,447.260009765625,450.989990234375,445.8500061035156,449.510009765625,84472900
2022-02-08,425.39111328125,450.94000244140625,451.9200134277344,445.2200012207031,446.7300109863281,81012000
2022-02-09,431.6172180175781,457.5400085449219,457.8800048828125,455.010009765625,455.2200012207031,92589900
2022-02-10,423.8629150390625,449.32000732421875,457.7099914550781,447.20001220703125,451.3399963378906,140103700
2022-02-11,415.5048522949219,440.4599914550781,451.6099853515625,438.94000244140625,449.4100036621094,153214600
2022-02-14,414.1465148925781,439.0199890136719,441.6000061035156,435.3399963378906,439.9200134277344,123006300
2022-02-15,420.825439453125,446.1000061035156,446.2799987792969,443.17999267578125,443.7300109863281,88482700
2022-02-16,421.29705810546875,446.6000061035156,448.05999755859375,441.94000244140625,443.92999267578125,84863600
2022-02-17,412.2975769042969,437.05999755859375,446.57000732421875,436.4200134277344,443.2200012207031,102259100
2022-02-18,409.6278381347656,434.2300109863281,438.6600036621094,431.82000732421875,437.3299865722656,132642900
2022-02-22,405.2319030761719,429.57000732421875,435.5,425.8599853515625,431.8900146484375,124391800
2022-02-23,398.0436096191406,421.95001220703125,433.260009765625,421.3500061035156,432.6600036621094,132578000
2022-02-24,404.0338134765625,428.29998779296875,428.760009765625,410.6400146484375,411.0199890136719,213942900
2022-02-25,412.9483947753906,437.75,437.8399963378906,427.8599853515625,429.6099853515625,121804500
2022-02-28,411.8918762207031,436.6300048828125,438.20001220703125,430.70001220703125,432.0299987792969,145615000
2022-03-01,405.6186218261719,429.9800109863281,437.1700134277344,427.1099853515625,435.0400085449219,137785900
2022-03-02,413.0805358886719,437.8900146484375,439.7200012207031,431.57000732421875,432.3699951171875,117726500
2022-03-03,411.0240478515625,435.7099914550781,441.1099853515625,433.79998779296875,440.4700012207031,105501700
2022-03-04,407.6845703125,432.1700134277344,433.3699951171875,427.8800048828125,431.75,113978200
2022-03-07,395.6663513183594,419.42999267578125,432.29998779296875,419.3599853515625,431.54998779296875,137896600
2022-03-08,392.6666564941406,416.25,427.2099914550781,415.1199951171875,419.6199951171875,164772700
2022-03-09,403.1942443847656,427.4100036621094,429.510009765625,422.82000732421875,425.1400146484375,116990800
2022-03-10,401.3736877441406,425.4800109863281,426.42999267578125,420.44000244140625,422.5199890136719,93972700
2022-03-11,396.2701416015625,420.07000732421875,428.7699890136719,419.5299987792969,428.1199951171875,95636300
2022-03-14,393.3741149902344,417.0,424.54998779296875,415.7900085449219,420.8900146484375,95729200
2022-03-15,402.0245361328125,426.1700134277344,426.8399963378906,418.4200134277344,419.7699890136719,106219100
2022-03-16,410.9390563964844,435.6199951171875,435.67999267578125,424.79998779296875,429.8900146484375,144954800
2022-03-17,416.0802917480469,441.07000732421875,441.07000732421875,433.19000244140625,433.5899963378906,102676900
2022-03-18,420.6375427246094,444.5199890136719,444.8599853515625,437.2200012207031,438.0,106345500
2022-03-21,420.51458740234375,444.3900146484375,446.4599914550781,440.67999267578125,444.3399963378906,88349800
2022-03-22,425.4352111816406,449.5899963378906,450.5799865722656,445.8599853515625,445.8599853515625,74650400
2022-03-23,419.956298828125,443.79998779296875,448.489990234375,443.7099914550781,446.9100036621094,79426100
2022-03-24,426.2868347167969,450.489990234375,450.5,444.760009765625,445.94000244140625,64736900
2022-03-25,428.36865234375,452.69000244140625,452.9800109863281,448.42999267578125,451.1600036621094,77101300
2022-03-28,431.41571044921875,455.9100036621094,455.9100036621094,450.05999755859375,452.05999755859375,68529800
2022-03-29,436.7525634765625,461.54998779296875,462.07000732421875,457.17999267578125,460.0199890136719,86581500
2022-03-30,434.0557861328125,458.70001220703125,461.20001220703125,456.4700012207031,460.3399963378906,79666900
2022-03-31,427.37506103515625,451.6400146484375,458.760009765625,451.1600036621094,457.8900146484375,121699900
2022-04-01,428.5862731933594,452.9200134277344,453.4599914550781,449.1400146484375,453.30999755859375,89048800
2022-04-04,432.2578125,456.79998779296875,456.9100036621094,452.260009765625,453.1300048828125,59601000
2022-04-05,426.7978820800781,451.0299987792969,457.8299865722656,449.82000732421875,455.2200012207031,74214500
2022-04-06,422.53009033203125,446.5199890136719,448.92999267578125,443.4700012207031,446.8900146484375,106898000
2022-04-07,424.6593017578125,448.7699890136719,450.69000244140625,443.5299987792969,445.5899963378906,78097200
2022-04-08,423.523681640625,447.57000732421875,450.6300048828125,445.94000244140625,447.9700012207031,79272700
2022-04-11,416.2847900390625,439.9200134277344,445.0,439.3900146484375,444.1099853515625,89770500
2022-04-12,414.7423400878906,438.2900085449219,445.75,436.6499938964844,443.0799865722656,84363600
2022-04-13,419.4925537109375,443.30999755859375,444.1099853515625,437.8399963378906,438.0299987792969,74070400
2022-04-14,414.2691955566406,437.7900085449219,444.7300109863281,437.67999267578125,443.54998779296875,97869500
2022-04-18,414.4394836425781,437.9700012207031,439.75,435.6099853515625,436.80999755859375,66002500
2022-04-19,421.12969970703125,445.0400085449219,445.79998779296875,437.67999267578125,437.8599853515625,77821000
2022-04-20,420.8174133300781,444.7099914550781,447.57000732421875,443.4800109863281,446.9200134277344,65224400
2022-04-21,414.5246276855469,438.05999755859375,450.010009765625,437.1000061035156,448.5400085449219,85417300
2022-04-22,403.1504821777344,426.0400085449219,438.0799865722656,425.44000244140625,436.9100036621094,132471800
2022-04-25,405.4877624511719,428.510009765625,428.69000244140625,418.8399963378906,423.6700134277344,119647700
2022-04-26,393.7445068359375,416.1000061035156,426.0400085449219,416.07000732421875,425.8299865722656,103996300
2022-04-27,394.8516540527344,417.2699890136719,422.9200134277344,415.010009765625,417.239990234375,122030000
2022-04-28,404.8254089355469,427.80999755859375,429.6400146484375,417.6000061035156,422.2900085449219,105449100
2022-04-29,389.8648376464844,412.0,425.8699951171875,411.2099914550781,423.5899963378906,145491100
2022-05-02,392.2115478515625,414.4800109863281,415.9200134277344,405.0199890136719,412.07000732421875,158312500
2022-05-03,394.00946044921875,416.3800048828125,418.92999267578125,413.3599853515625,415.010009765625,100028200
2022-05-04,406.00823974609375,429.05999755859375,429.6600036621094,413.7099914550781,417.0799865722656,144247900
2022-05-05,391.57757568359375,413.80999755859375,425.0,409.44000244140625,424.54998779296875,172929100
2022-05-06,389.2402648925781,411.3399963378906,414.79998779296875,405.7300109863281,411.1000061035156,151770800
2022-05-09,376.77783203125,398.1700134277344,406.4100036621094,396.5,405.1000061035156,155586100
2022-05-10,377.64837646484375,399.0899963378906,406.0799865722656,394.82000732421875,404.489990234375,132497200
2022-05-11,371.64892578125,392.75,404.0400085449219,391.9599914550781,398.07000732421875,142361000
2022-05-12,371.2610168457031,392.3399963378906,395.79998779296875,385.1499938964844,389.3699951171875,125090800
